indicator,data.1992,data.1982,data.2020,data.2021,data.2002,data.1993,data.2008,data.1981,data.1988,data.2001,data.2019,data.2000,data.2016,data.1994,data.2004,data.1983,data.2017,data.1990,data.1991,data.1998,data.2015,data.1984,data.2003,data.1999,data.2007,data.1996,data.2014,data.1985,data.2013,data.2005,data.1987,data.1989,data.2018,data.1995,data.1986,data.2006,data.1997,data.2011,data.2010,data.2009,data.2012,note,REF_AREA
RES.NP.SHRE,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Includes age estimates for expatriate researchers.,MLI
RES.PHD.TOT.FTE,,,,,69.9913345275414,,81.95,,,63.45,,62.4336559139785,115.5,,65.4898119122257,,,,,,120.1,,69.10460516495,,66.2270488132557,,148.251,,116.186,65.2969547693686,,,,,,64.9260337363785,,103.126221180148,96.672164948454,91.01170212766,107.069,Includes age estimates for expatriate researchers.,MLI
RES.MSC.TOT.FTE,,,,,138.643145032308,,142.5,,,133.8,,133.428494623656,165.5,,115.100575778901,,,,,,191.9,,138.410003625275,,123.414573603736,,127.142,,152.78,118.414861493187,,,,,,120.852860768132,,160.72377881985,156.57783505155,151.08829787234,153.914,Includes age estimates for expatriate researchers.,MLI
RES.BSC.TOT.FTE,,,,,13.1012347258653,,13.2,,,6.0,,5.49784946236559,14.6,,11.4167551660162,,,,,,14.9,,11.206819781204,,12.9726632972938,,8.315,,9.61,11.031040880302,,,,,,11.5496769240611,,17.1,17.2,18.8,10.905,Includes age estimates for expatriate researchers.,MLI
RES.PHD.TOT.SHRE,,,,,31.5652057915014,,34.4834841152956,,,31.2177121771218,,31.0059872437319,39.0730717185386,,34.1080081385053,,,,,,36.7390639339247,,31.5948033150223,,32.6862681867581,,52.2547830868358,,41.7071104474183,33.5298329948342,,,,,,32.9025002645804,,36.7062542018682,35.7449306520438,34.8837493781755,39.379818160419,Includes age estimates for expatriate researchers.,MLI
RES.MSC.TOT.SHRE,,,,,62.5263032069165,,59.9621291815695,,,65.830258302583,,66.2636544614898,55.9878213802436,,59.9459864180876,,,,,,58.7029672682778,,63.281409841411,,60.9110918159877,,44.8143866228658,,54.843202573086,60.8057534075929,,,,,,61.2444816750107,,57.2072535397228,57.8952985955066,57.9104246348563,56.6093391396457,Includes age estimates for expatriate researchers.,MLI
RES.BSC.TOT.SHRE,,,,,5.90849100158211,,5.55438670313486,,,2.9520295202952,,2.7303582947783,4.93910690121786,,5.94600544340715,,,,,,4.55796879779749,,5.1237868435667,,6.40263999725425,,2.93083029029848,,3.44968697949572,5.66441359757289,,,,,,5.85301806040889,,6.08649225840901,6.35977075244953,7.20582598696819,4.01084269993527,Includes age estimates for expatriate researchers.,MLI
RES.FEMALE.TOT.FTE,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.MALE.TOT.FTE,,,,,,,,,,,,,252.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.FEMALE.TOT.SHRE,,,,,,,,,,,,,14.5466847090663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.MALE.TOT.SHRE,,,,,,,,,,,,,85.4533152909337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.FEMALE.PHD.TOT.FTE,,,,,,,,,,,,,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.FEMALE.MSC.TOT.FTE,,,,,,,,,,,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.FEMALE.BSC.TOT.FTE,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.MALE.PHD.TOT.FTE,,,,,,,,,,,,,104.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.MALE.MSC.TOT.FTE,,,,,,,,,,,,,140.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.MALE.BSC.TOT.FTE,,,,,,,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.UNDER31.TOT.SHRE,,,,,,,,,,,,,0.10148849797023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.31_40.TOT.SHRE,,,,,,,,,,,,,4.26251691474966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.41_50.TOT.SHRE,,,,,,,,,,,,,35.1826792963464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.51_60.TOT.SHRE,,,,,,,,,,,,,39.5805142083897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.OVER60.TOT.SHRE,,,,,,,,,,,,,20.872801082544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Includes age estimates for expatriate researchers.,MLI
RES.MALE.BSC.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,GNB
RES.FEMALE.BSC.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,11.0,11.0,,,GNB
RES.TOT.ARI.FARMERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88284518828452,2.35042735042735,2.39130434782609,,,GNB
RES.GOV.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,GNB
RES.HE.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,GNB
RES.NP.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,GNB
RES.PHD.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,GNB
RES.MSC.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,,,GNB
RES.BSC.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,10.0,10.0,,,GNB
RES.PHD.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,GNB
RES.MSC.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.09090909090909,9.09090909090909,,,GNB
RES.BSC.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,90.9090909090909,90.9090909090909,,,GNB
RES.FEMALE.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.MALE.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,GNB
RES.FEMALE.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.MALE.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,GNB
RES.FEMALE.PHD.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.FEMALE.MSC.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.FEMALE.BSC.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.MALE.PHD.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.MALE.MSC.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.MALE.BSC.TOT.FTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,GNB
RES.UNDER31.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.31_40.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,GNB
RES.41_50.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333,,,,,GNB
RES.51_60.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5555555555556,,,,,GNB
RES.OVER60.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1111111111111,,,,,GNB
RES.MALE.BSC.TOT.SHRE,,,,,,,70.5631613176047,,,,,,,,,,,,,,,,,,,,61.0232037138472,,,,,,,,,,,68.8080022199763,,,,,ZMB
RES.MALE.MSC.TOT.SHRE,,,,,,,70.9585579792568,,,,,,,,,,,,,,,,,,,,74.3010744212772,,,,,,,,,,,68.7481668211403,,,,,ZMB
RES.MALE.PHD.TOT.SHRE,,,,,,,74.5656524646447,,,,,,,,,,,,,,,,,,,,82.2723760668546,,,,,,,,,,,83.6178226125,,,,,ZMB
RES.FEMALE.BSC.TOT.SHRE,,,,,,,24.8951426227637,,,,,,,,,,,,,,,,,,,,37.655601659751,,,,,,,,,,,27.6609316680806,,,,,ZMB
RES.FEMALE.MSC.TOT.SHRE,,,,,,,21.8304576144036,,,,,,,,,,,,,,,,,,,,22.3639107252957,,,,,,,,,,,26.299205877725,,,,,ZMB
RES.FEMALE.PHD.TOT.SHRE,,,,,,,8.75796178343948,,,,,,,,,,,,,,,,,,,,13.6858475894246,,,,,,,,,,,4.73947172702431,,,,,ZMB
RES.TOT.FTE,171.4340231,147.1240803,,,151.130803918304,182.8038486,223.317171717172,130.564104,196.8950104,146.999742618493,,162.911538461538,,198.022781,150.167926517926,170.189285,,189.1311916,185.6656086,180.4676127,,181.5555261,151.911865218115,164.7703613,190.37361041736,209.7835478,245.55,196.8102371,225.461111111111,156.836487817738,191.7770822,208.3269516,,195.7087138,197.7001749,159.030049117549,218.5690461,231.275,235.174242424242,230.623484848485,208.461111111111,,ZMB
RES.TOT.ARI.FARMERS,7.41817495023799,9.16090163760897,,,5.50768235853878,7.76896934126647,7.24585242430798,8.43437364341085,9.59995175036567,5.44040498217961,,6.12910227470045,,8.29588525345622,5.29692862497093,10.2154432773109,,8.55797247058823,8.16830658161021,7.03029266458901,,10.5066855381944,5.45073072185558,6.30579262533486,6.32470466502857,8.47952901374293,6.74217462932455,10.9036142437673,6.37616264454499,5.43627340789386,9.74477043699187,9.77143300187617,,8.06381185826123,10.4825119247084,5.40734611076331,8.66993439508132,6.93062631105784,7.24504751769076,7.29590271586476,6.07050410923445,,ZMB
RES.GOV.SHRE,85.7156328381119,95.0895140446971,,,79.9501423909642,87.5535951927437,78.2820104575636,95.7601964625744,92.1373897344836,80.010103670651,,81.2711004084333,,88.5338472243757,76.2869865189959,93.5636123625527,,92.1122800666582,87.3158966932124,82.9944486210849,,93.5143759857167,79.2195785504638,84.0835338994914,74.7490815247725,85.4927259934537,76.7257177764203,93.599938811313,77.254022620309,74.6466807260341,93.4197394416297,92.7039623134389,,85.6805303883204,91.9321208450787,72.5572804813689,86.2293994794535,79.8616365798292,80.2770350803725,79.3205506811246,77.5417743783813,,ZMB
RES.HE.SHRE,14.2843671677212,4.91048601579601,,,14.0285834782377,12.4464048291377,14.3741745219012,4.23980354202101,7.86261024520101,14.4796825999125,,12.5905989564889,,11.466152800874,15.6553674306306,6.43638760806828,,7.88771989633042,12.6841033014016,13.479358382403,,6.48562401428331,14.7901059551315,12.0543416869961,16.6362791016055,12.3405385510407,20.7086133170434,6.40006116328184,18.5767439568292,17.6382778519329,6.58026057922786,7.29603771056188,,13.8549573871861,8.06787911445596,17.9476586268127,11.6909581004023,14.7659712463517,13.8762361885127,14.1428210089251,17.5652266609813,,ZMB
RES.NP.SHRE,0.0,0.0,,,6.02127413079807,0.0,7.34381502053517,0.0,0.0,5.51021372943615,,6.13830063507805,,0.0,8.05764605037387,0.0,,0.0,0.0,3.52619302089322,,0.0,5.99031549440475,3.86212442200914,8.61463937362218,2.1667354721894,2.56566890653635,0.0,4.16923342286179,7.71504142203286,0.0,0.0,,0.464512229092172,0.0,9.49506089181841,2.07964239498047,5.37239217381905,5.84672873111492,6.53662830995029,4.89299896063748,,ZMB
RES.PHD.TOT.FTE,,,,,33.1661647844134,,34.180068060282,,,33.7815594499084,,34.4615384615385,,,29.654128491829,,,,,,,,30.6653544650537,,31.726706648966,,34.6382352941176,,32.8509998443822,31.3637368647395,,,,,,28.2379295837852,,35.5730599694423,33.7188164635919,32.2544858272051,31.1019919078743,,ZMB
RES.MSC.TOT.FTE,,,,,69.9781747960892,,79.0460730297629,,,66.7269337762653,,71.85,,,62.1035785664128,,,,,,,,69.5537230594717,,74.1177385485875,,104.947058823529,,92.3366090880797,65.4839913169124,,,,,,65.5637113109707,,96.5817341482047,96.2523869070126,85.3756850527171,84.4795985060691,,ZMB
RES.BSC.TOT.FTE,,,,,47.9864643378012,,110.091030627127,,,46.4912493923189,,56.6,,,58.4102194596847,,,,,,,,51.6927876935898,,84.5291652198069,,105.964705882353,,100.273502178649,59.9887596360858,,,,,,65.2284082227932,,99.1202058823529,105.203039053638,112.993313968563,92.8795206971677,,ZMB
RES.PHD.TOT.SHRE,,,,,21.9453373663928,,15.3056156843911,,,22.9806929237838,,21.1535283424227,,,19.7473116792946,,,,,,,,20.1862799992774,,16.6654961154599,,14.1063878208583,,14.5705836729389,19.9977296744797,,,,,,17.7563484011206,,15.3812820103523,14.3378016724998,13.9857767947595,14.9198053018612,,ZMB
RES.MSC.TOT.SHRE,,,,,46.3030520461712,,35.3963255140423,,,45.3925514342166,,44.1036900630356,,,41.3560871528709,,,,,,,,45.7855763666692,,38.9327798039326,,42.7395881993604,,40.9545613578453,41.7530335115719,,,,,,41.2272470987596,,41.7605595711619,40.9281160703723,37.0195104409281,40.5253517338497,,ZMB
RES.BSC.TOT.SHRE,,,,,31.7516105874359,,49.2980588015666,,,31.6267556419995,,34.7427815945416,,,38.8966011678345,,,,,,,,34.0281436340534,,44.4017240806075,,43.1540239797813,,44.4748549692158,38.2492368139484,,,,,,41.0164045001199,,42.8581584184858,44.7340822571279,48.9947127643124,44.5548429642891,,ZMB
RES.FEMALE.TOT.FTE,,,,,,,47.6569158563797,,,,,,,,,,,,,,,,,,,,68.1124501811225,,,,,,,,,,,54.5037766419809,,,,"Excludes nonprofit for 2008, 2011 and 2014.",ZMB
RES.MALE.TOT.FTE,,,,,,,159.260255860792,,,,,,,,,,,,,,,,,,,,171.137549818878,,,,,,,,,,,164.346223358019,,,,"Excludes nonprofit for 2008, 2011 and 2014.",ZMB
RES.FEMALE.TOT.SHRE,,,,,,,23.0318805640357,,,,,,,,,,,,,,,,,,,,28.4691536807199,,,,,,,,,,,24.9046272067539,,,,"Excludes nonprofit for 2008, 2011 and 2014.",ZMB
RES.MALE.TOT.SHRE,,,,,,,76.9681194359643,,,,,,,,,,,,,,,,,,,,71.5308463192801,,,,,,,,,,,75.0953727932461,,,,"Excludes nonprofit for 2008, 2011 and 2014.",ZMB
RES.FEMALE.PHD.TOT.FTE,,,,,,,2.9934772982731,,,,,,,,,,,,,,,,,,,,4.74053609001921,,,,,,,,,,,1.68597511968912,,,,,ZMB
RES.FEMALE.MSC.TOT.FTE,,,,,,,17.2561194686129,,,,,,,,,,,,,,,,,,,,23.4702665441176,,,,,,,,,,,25.4002291039134,,,,,ZMB
RES.FEMALE.BSC.TOT.FTE,,,,,,,27.4073190894937,,,,,,,,,,,,,,,,,,,,39.9016475469856,,,,,,,,,,,27.4175724183784,,,,,ZMB
RES.MALE.PHD.TOT.FTE,,,,,,,25.4865907620089,,,,,,,,,,,,,,,,,,,,28.4976992040984,,,,,,,,,,,29.7454181830865,,,,,ZMB
RES.MALE.MSC.TOT.FTE,,,,,,,56.08995356115,,,,,,,,,,,,,,,,,,,,77.9767922794118,,,,,,,,,,,66.398171710958,,,,,ZMB
RES.MALE.BSC.TOT.FTE,,,,,,,77.6837115376332,,,,,,,,,,,,,,,,,,,,64.6630583353673,,,,,,,,,,,68.2026334639745,,,,,ZMB
RES.UNDER31.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5753397937944,,,,,,,,,,,,,,,,ZMB
RES.31_40.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,34.100585198172,,,,,,,,,,,,,,,,ZMB
RES.41_50.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1907119125065,,,,,,,,,,,,,,,,ZMB
RES.51_60.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,16.039805590321,,,,,,,,,,,,,,,,ZMB
RES.OVER60.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09355750520615,,,,,,,,,,,,,,,,ZMB
RES.MALE.BSC.TOT.SHRE,,,,,,,96.5855357795164,,,,,,93.0190389845875,,,,,,,,,,,,,,94.5795764039347,,,,,,,,,,,95.7162356546668,,,,,GIN
RES.MALE.MSC.TOT.SHRE,,,,,,,87.1592031475488,,,,,,84.4308734476034,,,,,,,,,,,,,,83.7165529810779,,,,,,,,,,,93.0502474333109,,,,,GIN
RES.MALE.PHD.TOT.SHRE,,,,,,,99.4392460549489,,,,,,99.2237511971369,,,,,,,,,,,,,,98.759628322732,,,,,,,,,,,99.1831596173692,,,,,GIN
RES.FEMALE.BSC.TOT.SHRE,,,,,,,3.41446422048361,,,,,,6.9809610154125,,,,,,,,,,,,,,5.42042359606528,,,,,,,,,,,4.28376434533324,,,,,GIN
RES.FEMALE.MSC.TOT.SHRE,,,,,,,12.8407968524512,,,,,,15.5691265523966,,,,,,,,,,,,,,16.2834470189221,,,,,,,,,,,6.94975256668908,,,,,GIN
RES.FEMALE.PHD.TOT.SHRE,,,,,,,0.560753945051056,,,,,,0.776248802863048,,,,,,,,,,,,,,1.24037167726803,,,,,,,,,,,0.816840382630795,,,,,GIN
RES.TOT.FTE,202.753109,,,,220.123491119175,207.6624079,225.717098262032,,,217.73435828877,,231.084055944056,262.35,207.87912,214.087959988541,,,,199.8169569,221.8481382,257.7,,213.407837853323,224.5180733,230.391804801599,217.2837764,265.920252557545,,262.638427109974,211.038175706646,,,,212.1228509,,219.545757734913,219.1268583,260.779779411765,257.781024667932,254.496833491461,260.185342071611,Includes estimates for expatriate researchers.,GIN
RES.TOT.ARI.FARMERS,7.36480599346168,,,,6.15730045088601,7.14352968352253,5.65990717808505,,,6.17160879503316,,6.64034643517402,5.48734574356829,6.81570885245902,5.8144475825242,,,,7.66757317344589,6.54998931798051,5.51229946524064,,5.88548918514404,6.53809182585906,5.90899730191328,6.65901858412504,5.81755092009506,,5.87558002483163,5.6336939590669,,,,6.69157258359621,,5.74877606009199,6.57249125074985,6.10439558548139,6.17291725737385,6.23613902208922,5.95389798790872,,GIN
RES.GOV.SHRE,90.6899229841156,,,,86.7518649624031,89.3690577783192,82.9042603993851,,,86.8802624008921,,85.989946442762,85.1534210024776,89.3801404393092,85.1861294595962,,,,91.3538516109791,89.9268666028408,85.6422196352348,,86.1831319278764,89.6457962344362,84.1712388731156,89.6286347405365,82.7127674122538,,83.5368999175932,84.1094822246073,,,,89.8754564117543,,84.0819897696827,89.8527755235014,82.6559484351936,83.229555114221,83.3605656657878,84.2284189628496,Includes estimates for expatriate researchers.,GIN
RES.HE.SHRE,9.31007701095227,,,,13.248135037597,10.6309422168652,17.095739600615,,,13.119737599108,,14.010053557238,14.8465789975224,10.6198595558804,14.8138705404039,,,,8.64614838401635,10.0731333610985,14.3577803647652,,13.8168680721234,10.3542037744718,15.8287611268846,10.3713652686681,17.2872325877462,,16.463100082407,15.8905177753929,,,,10.124543630674,,15.9180102303171,10.1472244399901,17.3440515648063,16.7704448857789,16.6394343342122,15.7715810371504,Includes estimates for expatriate researchers.,GIN
RES.NP.SHRE,0.0,,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Includes estimates for expatriate researchers.,GIN
RES.PHD.TOT.FTE,,,,,37.7331438725569,,36.9055993744001,,,37.8416562765758,,38.2684777067795,38.6474025974026,,37.7662584111283,,,,,,39.7935483870968,,36.3006994535219,,38.3352528935951,,40.6996986119132,,40.6424044518993,36.2293245085447,,,,,,35.9397624688034,,37.3178825138229,35.0336337760911,34.8048625393355,39.971896312873,Includes degree estimates for expatriate researchers.,GIN
RES.MSC.TOT.FTE,,,,,44.2734992206244,,44.8653037587413,,,39.5110175202157,,43.6846937513919,63.2662337662338,,42.2485257015035,,,,,,61.6145161290323,,42.3856883371188,,49.5345323816391,,67.9202533309958,,64.240238565782,43.7558869701727,,,,,,44.7923348313815,,52.7240078158851,50.2685483870968,48.5760600330595,62.000983056266,Includes degree estimates for expatriate researchers.,GIN
RES.BSC.TOT.FTE,,,,,138.116848025993,,143.946195128891,,,140.381684491979,,149.130884485884,160.436363636364,,134.073175875909,,,,,,156.291935483871,,134.721450062682,,142.522019526366,,157.300300614636,,157.755784092293,131.052964227929,,,,,,138.813660434727,,170.737889082057,172.478842504744,171.115910919066,158.212462702472,Includes degree estimates for expatriate researchers.,GIN
RES.PHD.TOT.SHRE,,,,,17.1418069378739,,16.3503782649008,,,17.379735827631,,16.5604145861297,14.7312378873271,,17.6405335513262,,,,,,15.4418115588268,,17.0100122932091,,16.6391564693923,,15.3052271199636,,15.4746603149893,17.167189958515,,,,,,16.3700555363035,,14.3101135364099,13.5904626111331,13.6759511157153,15.3628547998186,Includes degree estimates for expatriate researchers.,GIN
RES.MSC.TOT.SHRE,,,,,20.1130279169773,,19.8767856330749,,,18.1464321160623,,18.9042439872908,24.1152025028526,,19.7341904251714,,,,,,23.9093970232954,,19.8613550296361,,21.5001277603148,,25.5415872532303,,24.4595732896629,20.7336359043378,,,,,,20.4022775450144,,20.2178282130668,19.5004843556083,19.0870980069343,23.8295449553808,Includes degree estimates for expatriate researchers.,GIN
RES.BSC.TOT.SHRE,,,,,62.7451651451488,,63.7728361020243,,,64.4738320563067,,64.5353414265794,61.1535596098204,,62.6252760235024,,,,,,60.6487914178777,,63.1286326771548,,61.8607157702929,,59.153185626806,,60.0657663953478,62.0991741371472,,,,,,63.2276669186821,,65.4720582505233,66.9090530332586,67.2369508773505,60.8076002448006,Includes degree estimates for expatriate researchers.,GIN
RES.FEMALE.TOT.FTE,,,,,,,10.3996372019102,,,,,,21.35,,,,,,,,,,,,,,20.0909286117833,,,,,,,,,,,11.2830244372332,,,,Includes gender estimates for expatriate researchers.,GIN
RES.MALE.TOT.FTE,,,,,,,205.096853707181,,,,,,241.0,,,,,,,,,,,,,,245.829323945762,,,,,,,,,,,249.496754974532,,,,Includes gender estimates for expatriate researchers.,GIN
RES.FEMALE.TOT.SHRE,,,,,,,4.82589630951225,,,,,,8.13798360968172,,,,,,,,,,,,,,7.55524576204879,,,,,,,,,,,4.32664850882384,,,,Includes gender estimates for expatriate researchers.,GIN
RES.MALE.TOT.SHRE,,,,,,,95.1741036904878,,,,,,91.8620163903183,,,,,,,,,,,,,,92.4447542379512,,,,,,,,,,,95.6733514911762,,,,Includes gender estimates for expatriate researchers.,GIN
RES.FEMALE.PHD.TOT.FTE,,,,,,,0.200516573331199,,,,,,0.3,,,,,,,,,,,,,,0.504827534315621,,,,,,,,,,,0.304827534315621,,,,,GIN
RES.FEMALE.MSC.TOT.FTE,,,,,,,5.5334,,,,,,9.85,,,,,,,,,,,,,,11.0597584662704,,,,,,,,,,,3.66418808644583,,,,,GIN
RES.FEMALE.BSC.TOT.FTE,,,,,,,4.66572062857903,,,,,,11.2,,,,,,,,,,,,,,8.52634261119731,,,,,,,,,,,7.31400881647177,,,,,GIN
RES.MALE.PHD.TOT.FTE,,,,,,,35.5578717716571,,,,,,38.3474025974026,,,,,,,,,,,,,,40.1948710775976,,,,,,,,,,,37.0130549795072,,,,,GIN
RES.MALE.MSC.TOT.FTE,,,,,,,37.5589412587413,,,,,,53.4162337662338,,,,,,,,,,,,,,56.8604948647254,,,,,,,,,,,49.0598197294393,,,,,GIN
RES.MALE.BSC.TOT.FTE,,,,,,,131.980040676783,,,,,,149.236363636364,,,,,,,,,,,,,,148.773958003438,,,,,,,,,,,163.423880265585,,,,,GIN
RES.UNDER31.TOT.SHRE,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.885814394479009,,,,Includes age estimates for expatriate researchers.,GIN
RES.31_40.TOT.SHRE,,,,,,,,,,,,,14.9297434031568,,,,,,,,,,,,,,18.3880797200754,,,,,,,,,,,9.50290726983273,,,,Includes age estimates for expatriate researchers.,GIN
RES.41_50.TOT.SHRE,,,,,,,,,,,,,27.3160420673285,,,,,,,,,,,,,,31.9018569101053,,,,,,,,,,,15.4773156385225,,,,Includes age estimates for expatriate researchers.,GIN
RES.51_60.TOT.SHRE,,,,,,,,,,,,,48.2806501674426,,,,,,,,,,,,,,47.1127909333986,,,,,,,,,,,71.2529232956105,,,,Includes age estimates for expatriate researchers.,GIN
RES.OVER60.TOT.SHRE,,,,,,,,,,,,,9.47356436207208,,,,,,,,,,,,,,2.5972724364207,,,,,,,,,,,2.88103940155518,,,,Includes age estimates for expatriate researchers.,GIN
RES.MALE.BSC.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1016949152542,,,,,,,,,,,,,,,,MWI
RES.MALE.MSC.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4739583333333,,,,,,,,,,,,,,,,MWI
RES.MALE.PHD.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1923076923077,,,,,,,,,,,,,,,,MWI
RES.FEMALE.BSC.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8983050847458,,,,,,,,,,,,,,,,MWI
RES.FEMALE.MSC.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5260416666667,,,,,,,,,,,,,,,,MWI
RES.FEMALE.PHD.TOT.SHRE,,,,,,,,,,,,,,,,,,,,,,,,,,,9.80769230769231,,,,,,,,,,,,,,,,MWI
RES.TOT.FTE,163.25006,126.3026581,,,141.428551136364,163.3573446,124.096732954545,121.1503922,148.9339841,147.3,,154.227525252525,,165.6468943,127.063778409091,148.800836,,160.9841737,157.7125431,160.8159082,,148.505201,130.766477272727,162.9878492,123.211931818182,167.1033521,158.3,141.209566,152.4,126.570454545455,143.233076,165.4449279,,167.4553119,142.7093412,125.286505681818,165.7096301,173.263636363636,158.527272727273,138.190909090909,138.733333333333,Includes degree estimates for expatriate researchers for 2000-2001.,MWI
